test_id,original_index,title,clone_domain_label,similarity_score,clone_type
11959205,6096495,Secure Hash,java,0.96045715,Non-Clone
11959206,6096495,Secure Hash,java,0.96314615,Non-Clone
11985032,6096495,Secure Hash,java,0.9514422,Non-Clone
11985035,6096495,Secure Hash,java,0.9594366,Non-Clone
11991893,6096495,Secure Hash,java,0.9734234,Non-Clone
11992306,6096495,Secure Hash,java,0.95210874,Non-Clone
11993079,6096495,Secure Hash,java,0.96553147,Non-Clone
11993588,6096495,Secure Hash,java,0.9671924,Non-Clone
11994634,6096495,Secure Hash,java,0.96690416,Non-Clone
11995076,6096495,Secure Hash,java,0.96079373,Non-Clone
12002227,6096495,Secure Hash,java,0.95225596,Non-Clone
12002228,6096495,Secure Hash,java,0.9543739,Non-Clone
12011911,6096495,Secure Hash,java,0.9554697,Non-Clone
12011918,6096495,Secure Hash,java,0.9749111,Non-Clone
12028848,6096495,Secure Hash,java,0.96929836,Non-Clone
12033632,6096495,Secure Hash,java,0.97876537,Non-Clone
12033755,6096495,Secure Hash,java,0.9485213,Non-Clone
12033757,6096495,Secure Hash,java,0.9377328,Non-Clone
12034315,6096495,Secure Hash,java,0.94664264,Non-Clone
12043946,6096495,Secure Hash,java,0.9271282,Non-Clone
12043951,6096495,Secure Hash,java,0.97267914,Non-Clone
12043962,6096495,Secure Hash,java,0.9691229,Non-Clone
12050782,6096495,Secure Hash,java,0.9630477,Non-Clone
12051526,6096495,Secure Hash,java,0.9443276,Non-Clone
12058702,6096495,Secure Hash,java,0.9718563,Non-Clone
12060373,6096495,Secure Hash,java,0.9653782,Non-Clone
12061998,6096495,Secure Hash,java,0.9745001,Non-Clone
12066210,6096495,Secure Hash,java,0.9766553,Non-Clone
12074392,6096495,Secure Hash,java,0.95719004,Non-Clone
12074791,6096495,Secure Hash,java,0.9434444,Non-Clone
12079110,6096495,Secure Hash,java,0.9519973,Non-Clone
12079111,6096495,Secure Hash,java,0.9479833,Non-Clone
12082190,6096495,Secure Hash,java,0.9712037,Non-Clone
12085603,6096495,Secure Hash,java,0.97157264,Non-Clone
12085607,6096495,Secure Hash,java,0.9459872,Non-Clone
12093920,6096495,Secure Hash,java,0.95478404,Non-Clone
12094190,6096495,Secure Hash,java,0.96864676,Non-Clone
12097679,6096495,Secure Hash,java,0.9653203,Non-Clone
12097680,6096495,Secure Hash,java,0.9616304,Non-Clone
12097684,6096495,Secure Hash,java,0.9718599,Non-Clone
12097685,6096495,Secure Hash,java,0.9622253,Non-Clone
12097686,6096495,Secure Hash,java,0.9567531,Non-Clone
12097687,6096495,Secure Hash,java,0.9583074,Non-Clone
12097689,6096495,Secure Hash,java,0.9546467,Non-Clone
12097691,6096495,Secure Hash,java,0.96609735,Non-Clone
12097692,6096495,Secure Hash,java,0.9709113,Non-Clone
12097693,6096495,Secure Hash,java,0.9716153,Non-Clone
12107982,6096495,Secure Hash,java,0.95101404,Non-Clone
12107986,6096495,Secure Hash,java,0.9534562,Non-Clone
12115772,6096495,Secure Hash,java,0.9779749,Non-Clone
12129251,6096495,Secure Hash,java,0.9579089,Non-Clone
12153913,6096495,Secure Hash,java,0.9738125,Non-Clone
12153988,6096495,Secure Hash,java,0.94398355,Non-Clone
12153989,6096495,Secure Hash,java,0.97096604,Non-Clone
12163451,6096495,Secure Hash,java,0.97268504,Non-Clone
12165634,6096495,Secure Hash,java,0.9780266,Non-Clone
12170366,6096495,Secure Hash,java,0.92515105,Non-Clone
12170367,6096495,Secure Hash,java,0.93687236,Non-Clone
12170368,6096495,Secure Hash,java,0.9347417,Non-Clone
12172942,6096495,Secure Hash,java,0.9360123,Non-Clone
12183295,6096495,Secure Hash,java,0.974375,Non-Clone
12188562,6096495,Secure Hash,java,0.97963583,Non-Clone
12189772,6096495,Secure Hash,java,0.959587,Non-Clone
12194192,6096495,Secure Hash,java,0.9374661,Non-Clone
12194193,6096495,Secure Hash,java,0.9374778,Non-Clone
12194194,6096495,Secure Hash,java,0.9374778,Non-Clone
12194195,6096495,Secure Hash,java,0.9367168,Non-Clone
12220332,6096495,Secure Hash,java,0.9671513,Non-Clone
12220334,6096495,Secure Hash,java,0.927837,Non-Clone
12222902,6096495,Secure Hash,java,0.92792267,Non-Clone
12223588,6096495,Secure Hash,java,0.96569973,Non-Clone
12227801,6096495,Secure Hash,java,0.9433111,Non-Clone
12227808,6096495,Secure Hash,java,0.9394956,Non-Clone
12227809,6096495,Secure Hash,java,0.9406519,Non-Clone
12242465,6096495,Secure Hash,java,0.979365,Non-Clone
12254024,6096495,Secure Hash,java,0.9359971,Non-Clone
12254028,6096495,Secure Hash,java,0.9678573,Non-Clone
12260868,6096495,Secure Hash,java,0.95262754,Non-Clone
12268608,6096495,Secure Hash,java,0.96909237,Non-Clone
12284398,6096495,Secure Hash,java,0.96137834,Non-Clone
12287436,6096495,Secure Hash,java,0.9502032,Non-Clone
12305312,6096495,Secure Hash,java,0.97277105,Non-Clone
12310600,6096495,Secure Hash,java,0.9432392,Non-Clone
12311065,6096495,Secure Hash,java,0.9488219,Non-Clone
12311066,6096495,Secure Hash,java,0.9674701,Non-Clone
12324552,6096495,Secure Hash,java,0.92515105,Non-Clone
12336857,6096495,Secure Hash,java,0.9714384,Non-Clone
12338417,6096495,Secure Hash,java,0.9476162,Non-Clone
12338418,6096495,Secure Hash,java,0.9645109,Non-Clone
12338419,6096495,Secure Hash,java,0.93695545,Non-Clone
12338421,6096495,Secure Hash,java,0.9424236,Non-Clone
12338423,6096495,Secure Hash,java,0.96507573,Non-Clone
12338536,6096495,Secure Hash,java,0.97259784,Non-Clone
12345366,6096495,Secure Hash,java,0.9542726,Non-Clone
12345367,6096495,Secure Hash,java,0.96024,Non-Clone
12345368,6096495,Secure Hash,java,0.96470284,Non-Clone
12354108,6096495,Secure Hash,java,0.94558126,Non-Clone
12355522,6096495,Secure Hash,java,0.95070827,Non-Clone
12362907,6096495,Secure Hash,java,0.9751328,Non-Clone
12364046,6096495,Secure Hash,java,0.9718662,Non-Clone
12364047,6096495,Secure Hash,java,0.9685483,Non-Clone
12378720,6096495,Secure Hash,java,0.9747102,Non-Clone
12379591,6096495,Secure Hash,java,0.9654692,Non-Clone
12382033,6096495,Secure Hash,java,0.96660435,Non-Clone
12383704,6096495,Secure Hash,java,0.9482557,Non-Clone
12392033,6096495,Secure Hash,java,0.97693044,Non-Clone
12400489,6096495,Secure Hash,java,0.9526914,Non-Clone
12404647,6096495,Secure Hash,java,0.96379673,Non-Clone
12408318,6096495,Secure Hash,java,0.97178197,Non-Clone
12436792,6096495,Secure Hash,java,0.95788413,Non-Clone
12464842,6096495,Secure Hash,java,0.97409046,Non-Clone
12470773,6096495,Secure Hash,java,0.95008504,Non-Clone
12472368,6096495,Secure Hash,java,0.94224954,Non-Clone
12475511,6096495,Secure Hash,java,0.9563482,Non-Clone
12475512,6096495,Secure Hash,java,0.9503122,Non-Clone
12475513,6096495,Secure Hash,java,0.9496213,Non-Clone
12475514,6096495,Secure Hash,java,0.9450222,Non-Clone
12507178,6096495,Secure Hash,java,0.9658383,Non-Clone
12507286,6096495,Secure Hash,java,0.9474181,Non-Clone
12523428,6096495,Secure Hash,java,0.97344995,Non-Clone
12526518,6096495,Secure Hash,java,0.9529178,Non-Clone
12541330,6096495,Secure Hash,java,0.97842866,Non-Clone
12543078,6096495,Secure Hash,java,0.94587934,Non-Clone
12550654,6096495,Secure Hash,java,0.96821856,Non-Clone
12557239,6096495,Secure Hash,java,0.96999574,Non-Clone
12571680,6096495,Secure Hash,java,0.9700382,Non-Clone
12571681,6096495,Secure Hash,java,0.9700382,Non-Clone
12601363,6096495,Secure Hash,java,0.9718127,Non-Clone
12604487,6096495,Secure Hash,java,0.9703922,Non-Clone
12604491,6096495,Secure Hash,java,0.94780505,Non-Clone
12606117,6096495,Secure Hash,java,0.96215916,Non-Clone
12611962,6096495,Secure Hash,java,0.971916,Non-Clone
12614905,6096495,Secure Hash,java,0.95170075,Non-Clone
12616048,6096495,Secure Hash,java,0.97298014,Non-Clone
12628839,6096495,Secure Hash,java,0.948628,Non-Clone
12628840,6096495,Secure Hash,java,0.94926953,Non-Clone
12636872,6096495,Secure Hash,java,0.94999444,Non-Clone
12636948,6096495,Secure Hash,java,0.9725617,Non-Clone
12637221,6096495,Secure Hash,java,0.9699311,Non-Clone
12637224,6096495,Secure Hash,java,0.9699311,Non-Clone
12639026,6096495,Secure Hash,java,0.9694829,Non-Clone
12648499,6096495,Secure Hash,java,0.97992086,Non-Clone
12652479,6096495,Secure Hash,java,0.9438275,Non-Clone
12652480,6096495,Secure Hash,java,0.9691405,Non-Clone
12652481,6096495,Secure Hash,java,0.9594715,Non-Clone
12652482,6096495,Secure Hash,java,0.954853,Non-Clone
12652483,6096495,Secure Hash,java,0.96372616,Non-Clone
12655380,6096495,Secure Hash,java,0.9637105,Non-Clone
12657339,6096495,Secure Hash,java,0.9683115,Non-Clone
12686566,6096495,Secure Hash,java,0.9742631,Non-Clone
12710688,6096495,Secure Hash,java,0.96247506,Non-Clone
12716442,6096495,Secure Hash,java,0.9794177,Non-Clone
12728332,6096495,Secure Hash,java,0.9411659,Non-Clone
12728860,6096495,Secure Hash,java,0.9414655,Non-Clone
12728862,6096495,Secure Hash,java,0.98301256,Non-Clone
12730212,6096495,Secure Hash,java,0.9438443,Non-Clone
12730213,6096495,Secure Hash,java,0.9513221,Non-Clone
12742422,6096495,Secure Hash,java,0.9472715,Non-Clone
12743924,6096495,Secure Hash,java,0.94967735,Non-Clone
12743951,6096495,Secure Hash,java,0.94408715,Non-Clone
12749246,6096495,Secure Hash,java,0.9751602,Non-Clone
12749312,6096495,Secure Hash,java,0.97811806,Non-Clone
12755258,6096495,Secure Hash,java,0.95311433,Non-Clone
12757918,6096495,Secure Hash,java,0.9571903,Non-Clone
12761456,6096495,Secure Hash,java,0.96878505,Non-Clone
12762284,6096495,Secure Hash,java,0.968537,Non-Clone
12769113,6096495,Secure Hash,java,0.94617873,Non-Clone
12769114,6096495,Secure Hash,java,0.9476247,Non-Clone
12771020,6096495,Secure Hash,java,0.9469562,Non-Clone
12771021,6096495,Secure Hash,java,0.9562889,Non-Clone
12787574,6096495,Secure Hash,java,0.97409433,Non-Clone
12803443,6096495,Secure Hash,java,0.951017,Non-Clone
12808580,6096495,Secure Hash,java,0.94834197,Non-Clone
12810186,6096495,Secure Hash,java,0.9550533,Non-Clone
12810270,6096495,Secure Hash,java,0.9603324,Non-Clone
12816628,6096495,Secure Hash,java,0.9665275,Non-Clone
12817763,6096495,Secure Hash,java,0.95129555,Non-Clone
12817766,6096495,Secure Hash,java,0.96019775,Non-Clone
12817769,6096495,Secure Hash,java,0.9770074,Non-Clone
12820440,6096495,Secure Hash,java,0.9452966,Non-Clone
12821758,6096495,Secure Hash,java,0.94606924,Non-Clone
12829113,6096495,Secure Hash,java,0.9298168,Non-Clone
12834533,6096495,Secure Hash,java,0.9675647,Non-Clone
12835735,6096495,Secure Hash,java,0.9621467,Non-Clone
12855109,6096495,Secure Hash,java,0.97095346,Non-Clone
12858744,6096495,Secure Hash,java,0.9465612,Non-Clone
12858745,6096495,Secure Hash,java,0.94619685,Non-Clone
12859466,6096495,Secure Hash,java,0.9502673,Non-Clone
12859467,6096495,Secure Hash,java,0.95283616,Non-Clone
12859468,6096495,Secure Hash,java,0.9599209,Non-Clone
12866664,6096495,Secure Hash,java,0.96312517,Non-Clone
12869450,6096495,Secure Hash,java,0.9656606,Non-Clone
12876475,6096495,Secure Hash,java,0.9648074,Non-Clone
12883485,6096495,Secure Hash,java,0.97927654,Non-Clone
12887761,6096495,Secure Hash,java,0.967357,Non-Clone
12890900,6096495,Secure Hash,java,0.9741707,Non-Clone
12896009,6096495,Secure Hash,java,0.94707596,Non-Clone
12900000,6096495,Secure Hash,java,0.96612895,Non-Clone
12905349,6096495,Secure Hash,java,0.9581128,Non-Clone
12905350,6096495,Secure Hash,java,0.9581128,Non-Clone
12905351,6096495,Secure Hash,java,0.9710144,Non-Clone
12909847,6096495,Secure Hash,java,0.96555793,Non-Clone
12915163,6096495,Secure Hash,java,0.94377345,Non-Clone
12935086,6096495,Secure Hash,java,0.9698211,Non-Clone
12971178,6096495,Secure Hash,java,0.97135913,Non-Clone
12999510,6096495,Secure Hash,java,0.95738316,Non-Clone
12999511,6096495,Secure Hash,java,0.9576881,Non-Clone
13002306,6096495,Secure Hash,java,0.95506805,Non-Clone
13027399,6096495,Secure Hash,java,0.9780812,Non-Clone
13028875,6096495,Secure Hash,java,0.94868493,Non-Clone
13039713,6096495,Secure Hash,java,0.9525639,Non-Clone
13048532,6096495,Secure Hash,java,0.9716029,Non-Clone
13059858,6096495,Secure Hash,java,0.97440016,Non-Clone
13064489,6096495,Secure Hash,java,0.9665818,Non-Clone
13064742,6096495,Secure Hash,java,0.94308037,Non-Clone
13072603,6096495,Secure Hash,java,0.95263827,Non-Clone
13074656,6096495,Secure Hash,java,0.9550315,Non-Clone
13076354,6096495,Secure Hash,java,0.95266604,Non-Clone
13076355,6096495,Secure Hash,java,0.97658217,Non-Clone
13086107,6096495,Secure Hash,java,0.9397199,Non-Clone
13087389,6096495,Secure Hash,java,0.92515105,Non-Clone
13089040,6096495,Secure Hash,java,0.94358164,Non-Clone
13103104,6096495,Secure Hash,java,0.9796897,Non-Clone
13103438,6096495,Secure Hash,java,0.96378696,Non-Clone
13112894,6096495,Secure Hash,java,0.9375327,Non-Clone
13112895,6096495,Secure Hash,java,0.94863755,Non-Clone
13121354,6096495,Secure Hash,java,0.9710313,Non-Clone
13125432,6096495,Secure Hash,java,0.9745083,Non-Clone
13125433,6096495,Secure Hash,java,0.97211975,Non-Clone
13129162,6096495,Secure Hash,java,0.97005534,Non-Clone
13130953,6096495,Secure Hash,java,0.94569886,Non-Clone
13134632,6096495,Secure Hash,java,0.94898415,Non-Clone
13137160,6096495,Secure Hash,java,0.981115,Non-Clone
13143070,6096495,Secure Hash,java,0.94525117,Non-Clone
13143075,6096495,Secure Hash,java,0.9475601,Non-Clone
13147676,6096495,Secure Hash,java,0.9415066,Non-Clone
13147677,6096495,Secure Hash,java,0.950776,Non-Clone
13148733,6096495,Secure Hash,java,0.9766134,Non-Clone
13163755,6096495,Secure Hash,java,0.96277964,Non-Clone
13174248,6096495,Secure Hash,java,0.97543126,Non-Clone
13181642,6096495,Secure Hash,java,0.9779915,Non-Clone
13186408,6096495,Secure Hash,java,0.97868556,Non-Clone
13202320,6096495,Secure Hash,java,0.96986365,Non-Clone
13202321,6096495,Secure Hash,java,0.96986365,Non-Clone
13202322,6096495,Secure Hash,java,0.96986365,Non-Clone
13202892,6096495,Secure Hash,java,0.95641387,Non-Clone
13205133,6096495,Secure Hash,java,0.96053934,Non-Clone
13208514,6096495,Secure Hash,java,0.9540863,Non-Clone
13208515,6096495,Secure Hash,java,0.9625059,Non-Clone
13208518,6096495,Secure Hash,java,0.9695035,Non-Clone
13210213,6096495,Secure Hash,java,0.94428533,Non-Clone
13210220,6096495,Secure Hash,java,0.9470382,Non-Clone
13210228,6096495,Secure Hash,java,0.97128654,Non-Clone
13210229,6096495,Secure Hash,java,0.95089483,Non-Clone
13222007,6096495,Secure Hash,java,0.95924026,Non-Clone
13222008,6096495,Secure Hash,java,0.97398686,Non-Clone
13224563,6096495,Secure Hash,java,0.9341372,Non-Clone
13224564,6096495,Secure Hash,java,0.94616294,Non-Clone
13228511,6096495,Secure Hash,java,0.9505867,Non-Clone
13228512,6096495,Secure Hash,java,0.948928,Non-Clone
13230752,6096495,Secure Hash,java,0.96574444,Non-Clone
13237900,6096495,Secure Hash,java,0.958784,Non-Clone
13241015,6096495,Secure Hash,java,0.96604717,Non-Clone
13244048,6096495,Secure Hash,java,0.9744046,Non-Clone
13245467,6096495,Secure Hash,java,0.9772,Non-Clone
13257251,6096495,Secure Hash,java,0.96681154,Non-Clone
13270327,6096495,Secure Hash,java,0.9462917,Non-Clone
13271644,6096495,Secure Hash,java,0.9629927,Non-Clone
13271651,6096495,Secure Hash,java,0.94360906,Non-Clone
13278191,6096495,Secure Hash,java,0.9702808,Non-Clone
13278551,6096495,Secure Hash,java,0.9704104,Non-Clone
13296171,6096495,Secure Hash,java,0.9433605,Non-Clone
13296174,6096495,Secure Hash,java,0.95282376,Non-Clone
13302229,6096495,Secure Hash,java,0.9356611,Non-Clone
13323320,6096495,Secure Hash,java,0.9718377,Non-Clone
13323321,6096495,Secure Hash,java,0.95203483,Non-Clone
13325586,6096495,Secure Hash,java,0.95020986,Non-Clone
13326730,6096495,Secure Hash,java,0.98151225,Non-Clone
13326755,6096495,Secure Hash,java,0.9681925,Non-Clone
13329624,6096495,Secure Hash,java,0.9516803,Non-Clone
13330063,6096495,Secure Hash,java,0.9660131,Non-Clone
13336455,6096495,Secure Hash,java,0.9647784,Non-Clone
13345942,6096495,Secure Hash,java,0.9665275,Non-Clone
13352436,6096495,Secure Hash,java,0.9520215,Non-Clone
13352437,6096495,Secure Hash,java,0.9706216,Non-Clone
13353831,6096495,Secure Hash,java,0.9374936,Non-Clone
13354021,6096495,Secure Hash,java,0.96850187,Non-Clone
13354039,6096495,Secure Hash,java,0.94946975,Non-Clone
13359530,6096495,Secure Hash,java,0.9725212,Non-Clone
13371448,6096495,Secure Hash,java,0.9772,Non-Clone
13372661,6096495,Secure Hash,java,0.9741119,Non-Clone
13390246,6096495,Secure Hash,java,0.97613275,Non-Clone
13398858,6096495,Secure Hash,java,0.9617697,Non-Clone
13408853,6096495,Secure Hash,java,0.9554383,Non-Clone
13409519,6096495,Secure Hash,java,0.9386001,Non-Clone
13410757,6096495,Secure Hash,java,0.96858263,Non-Clone
13418471,6096495,Secure Hash,java,0.9733929,Non-Clone
13424625,6096495,Secure Hash,java,0.9660581,Non-Clone
13424995,6096495,Secure Hash,java,0.9478017,Non-Clone
13435073,6096495,Secure Hash,java,0.935892,Non-Clone
13435074,6096495,Secure Hash,java,0.9376577,Non-Clone
13435076,6096495,Secure Hash,java,0.9350426,Non-Clone
13435077,6096495,Secure Hash,java,0.9375593,Non-Clone
13435078,6096495,Secure Hash,java,0.9353199,Non-Clone
13447190,6096495,Secure Hash,java,0.94118327,Non-Clone
13448354,6096495,Secure Hash,java,0.9466461,Non-Clone
13455812,6096495,Secure Hash,java,0.9712157,Non-Clone
13456388,6096495,Secure Hash,java,0.97106713,Non-Clone
13456459,6096495,Secure Hash,java,0.9699491,Non-Clone
13460512,6096495,Secure Hash,java,0.9594798,Non-Clone
13465091,6096495,Secure Hash,java,0.939303,Non-Clone
13465092,6096495,Secure Hash,java,0.9435432,Non-Clone
13465093,6096495,Secure Hash,java,0.9654039,Non-Clone
13478025,6096495,Secure Hash,java,0.9631037,Non-Clone
13514528,6096495,Secure Hash,java,0.95907736,Non-Clone
13521129,6096495,Secure Hash,java,0.9518306,Non-Clone
13526436,6096495,Secure Hash,java,0.97277266,Non-Clone
13554849,6096495,Secure Hash,java,0.947065,Non-Clone
13555022,6096495,Secure Hash,java,0.9598378,Non-Clone
13560972,6096495,Secure Hash,java,0.92515105,Non-Clone
13565779,6096495,Secure Hash,java,0.9491004,Non-Clone
13567609,6096495,Secure Hash,java,0.97075385,Non-Clone
13567962,6096495,Secure Hash,java,0.97968733,Non-Clone
13579275,6096495,Secure Hash,java,0.97331077,Non-Clone
13583660,6096495,Secure Hash,java,0.960586,Non-Clone
13599233,6096495,Secure Hash,java,0.9642403,Non-Clone
13600488,6096495,Secure Hash,java,0.94918454,Non-Clone
13600490,6096495,Secure Hash,java,0.9431197,Non-Clone
13611041,6096495,Secure Hash,java,0.96715444,Non-Clone
13622428,6096495,Secure Hash,java,0.9693083,Non-Clone
13637708,6096495,Secure Hash,java,0.97544026,Non-Clone
13654250,6096495,Secure Hash,java,0.9630579,Non-Clone
13659913,6096495,Secure Hash,java,0.96693003,Non-Clone
13659920,6096495,Secure Hash,java,0.9660026,Non-Clone
13660925,6096495,Secure Hash,java,0.9673015,Non-Clone
13660936,6096495,Secure Hash,java,0.95871806,Non-Clone
13665451,6096495,Secure Hash,java,0.96108204,Non-Clone
13665452,6096495,Secure Hash,java,0.95474577,Non-Clone
13668106,6096495,Secure Hash,java,0.96789074,Non-Clone
13682981,6096495,Secure Hash,java,0.9755633,Non-Clone
13704849,6096495,Secure Hash,java,0.97453517,Non-Clone
13719494,6096495,Secure Hash,java,0.9618189,Non-Clone
13719499,6096495,Secure Hash,java,0.94649327,Non-Clone
13726350,6096495,Secure Hash,java,0.9484172,Non-Clone
13727361,6096495,Secure Hash,java,0.9691397,Non-Clone
13731638,6096495,Secure Hash,java,0.9555467,Non-Clone
13731639,6096495,Secure Hash,java,0.94714797,Non-Clone
13737045,6096495,Secure Hash,java,0.96481097,Non-Clone
13737232,6096495,Secure Hash,java,0.96836865,Non-Clone
13746016,6096495,Secure Hash,java,0.9484413,Non-Clone
13746031,6096495,Secure Hash,java,0.9393369,Non-Clone
13746033,6096495,Secure Hash,java,0.9458957,Non-Clone
13750187,6096495,Secure Hash,java,0.9377761,Non-Clone
13750188,6096495,Secure Hash,java,0.94863755,Non-Clone
13755149,6096495,Secure Hash,java,0.95071465,Non-Clone
13788397,6096495,Secure Hash,java,0.96665376,Non-Clone
13802279,6096495,Secure Hash,java,0.95871025,Non-Clone
13803273,6096495,Secure Hash,java,0.97425556,Non-Clone
13807422,6096495,Secure Hash,java,0.9658383,Non-Clone
13807426,6096495,Secure Hash,java,0.97315896,Non-Clone
13812822,6096495,Secure Hash,java,0.96066886,Non-Clone
13812831,6096495,Secure Hash,java,0.96763456,Non-Clone
13814350,6096495,Secure Hash,java,0.9747392,Non-Clone
13820541,6096495,Secure Hash,java,0.9733929,Non-Clone
13821718,6096495,Secure Hash,java,0.9477464,Non-Clone
13821719,6096495,Secure Hash,java,0.9450403,Non-Clone
13823757,6096495,Secure Hash,java,0.951152,Non-Clone
13831002,6096495,Secure Hash,java,0.9429749,Non-Clone
13832200,6096495,Secure Hash,java,0.9732776,Non-Clone
13839598,6096495,Secure Hash,java,0.96017087,Non-Clone
13852024,6096495,Secure Hash,java,0.95482284,Non-Clone
13852025,6096495,Secure Hash,java,0.96312255,Non-Clone
13852026,6096495,Secure Hash,java,0.96773684,Non-Clone
13853127,6096495,Secure Hash,java,0.945889,Non-Clone
13859093,6096495,Secure Hash,java,0.95784444,Non-Clone
13862778,6096495,Secure Hash,java,0.9376191,Non-Clone
13877566,6096495,Secure Hash,java,0.950835,Non-Clone
13879980,6096495,Secure Hash,java,0.9681925,Non-Clone
13880926,6096495,Secure Hash,java,0.9503504,Non-Clone
13880928,6096495,Secure Hash,java,0.9748504,Non-Clone
13882275,6096495,Secure Hash,java,0.96595544,Non-Clone
13885440,6096495,Secure Hash,java,0.95788413,Non-Clone
13895316,6096495,Secure Hash,java,0.9477464,Non-Clone
13895319,6096495,Secure Hash,java,0.95750165,Non-Clone
13915031,6096495,Secure Hash,java,0.95334923,Non-Clone
13915464,6096495,Secure Hash,java,0.9660265,Non-Clone
13915472,6096495,Secure Hash,java,0.9493757,Non-Clone
13917782,6096495,Secure Hash,java,0.9497092,Non-Clone
13920241,6096495,Secure Hash,java,0.94478,Non-Clone
13925786,6096495,Secure Hash,java,0.9658742,Non-Clone
13925790,6096495,Secure Hash,java,0.9689524,Non-Clone
13927608,6096495,Secure Hash,java,0.95867985,Non-Clone
13927609,6096495,Secure Hash,java,0.9506048,Non-Clone
13940357,6096495,Secure Hash,java,0.9645103,Non-Clone
13944010,6096495,Secure Hash,java,0.9616499,Non-Clone
13972400,6096495,Secure Hash,java,0.9722876,Non-Clone
13973260,6096495,Secure Hash,java,0.94967914,Non-Clone
13973419,6096495,Secure Hash,java,0.9790228,Non-Clone
13976911,6096495,Secure Hash,java,0.962277,Non-Clone
13978656,6096495,Secure Hash,java,0.9719342,Non-Clone
13979271,6096495,Secure Hash,java,0.9637574,Non-Clone
13993107,6096495,Secure Hash,java,0.9784447,Non-Clone
13996066,6096495,Secure Hash,java,0.9453811,Non-Clone
14003632,6096495,Secure Hash,java,0.9466529,Non-Clone
14003753,6096495,Secure Hash,java,0.9603135,Non-Clone
14003754,6096495,Secure Hash,java,0.9470898,Non-Clone
14009143,6096495,Secure Hash,java,0.9687178,Non-Clone
14018184,6096495,Secure Hash,java,0.9534128,Non-Clone
14020162,6096495,Secure Hash,java,0.9703901,Non-Clone
14020166,6096495,Secure Hash,java,0.9494887,Non-Clone
14041251,6096495,Secure Hash,java,0.9721999,Non-Clone
14041262,6096495,Secure Hash,java,0.9666848,Non-Clone
14046134,6096495,Secure Hash,java,0.97216463,Non-Clone
14046793,6096495,Secure Hash,java,0.94565713,Non-Clone
14047216,6096495,Secure Hash,java,0.97178924,Non-Clone
14047217,6096495,Secure Hash,java,0.97178924,Non-Clone
14047570,6096495,Secure Hash,java,0.97970855,Non-Clone
14051192,6096495,Secure Hash,java,0.9717557,Non-Clone
14056877,6096495,Secure Hash,java,0.9637772,Non-Clone
14059286,6096495,Secure Hash,java,0.97064507,Non-Clone
14062193,6096495,Secure Hash,java,0.92515105,Non-Clone
14078632,6096495,Secure Hash,java,0.94210446,Non-Clone
14078633,6096495,Secure Hash,java,0.96310794,Non-Clone
14078664,6096495,Secure Hash,java,0.94973457,Non-Clone
14090471,6096495,Secure Hash,java,0.97376084,Non-Clone
14094689,6096495,Secure Hash,java,0.96430147,Non-Clone
14094690,6096495,Secure Hash,java,0.9464462,Non-Clone
14102495,6096495,Secure Hash,java,0.9618114,Non-Clone
14111555,6096495,Secure Hash,java,0.9304898,Non-Clone
14115295,6096495,Secure Hash,java,0.9681257,Non-Clone
14117742,6096495,Secure Hash,java,0.961097,Non-Clone
14119474,6096495,Secure Hash,java,0.9483627,Non-Clone
14119533,6096495,Secure Hash,java,0.9475792,Non-Clone
14129060,6096495,Secure Hash,java,0.9603827,Non-Clone
14139362,6096495,Secure Hash,java,0.9779921,Non-Clone
14145266,6096495,Secure Hash,java,0.9683117,Non-Clone
14148718,6096495,Secure Hash,java,0.972026,Non-Clone
14160706,6096495,Secure Hash,java,0.97129387,Non-Clone
14160711,6096495,Secure Hash,java,0.97377443,Non-Clone
14160713,6096495,Secure Hash,java,0.97891814,Non-Clone
14160722,6096495,Secure Hash,java,0.9810001,Non-Clone
14160731,6096495,Secure Hash,java,0.92515105,Non-Clone
14160732,6096495,Secure Hash,java,0.97103155,Non-Clone
14160736,6096495,Secure Hash,java,0.92515105,Non-Clone
14160737,6096495,Secure Hash,java,0.97103155,Non-Clone
14168493,6096495,Secure Hash,java,0.97008777,Non-Clone
14172661,6096495,Secure Hash,java,0.9759015,Non-Clone
14178391,6096495,Secure Hash,java,0.9732356,Non-Clone
14186048,6096495,Secure Hash,java,0.9740957,Non-Clone
14195798,6096495,Secure Hash,java,0.97008157,Non-Clone
14210524,6096495,Secure Hash,java,0.97785735,Non-Clone
14214383,6096495,Secure Hash,java,0.9532224,Non-Clone
14218345,6096495,Secure Hash,java,0.9641279,Non-Clone
14219638,6096495,Secure Hash,java,0.95565057,Non-Clone
14230091,6096495,Secure Hash,java,0.946748,Non-Clone
14232581,6096495,Secure Hash,java,0.9416519,Non-Clone
14232582,6096495,Secure Hash,java,0.9445119,Non-Clone
14238970,6096495,Secure Hash,java,0.96449685,Non-Clone
14238973,6096495,Secure Hash,java,0.97638893,Non-Clone
14241007,6096495,Secure Hash,java,0.97468364,Non-Clone
14244513,6096495,Secure Hash,java,0.95359427,Non-Clone
14244514,6096495,Secure Hash,java,0.96903396,Non-Clone
14245133,6096495,Secure Hash,java,0.97292095,Non-Clone
14245134,6096495,Secure Hash,java,0.9668305,Non-Clone
14251708,6096495,Secure Hash,java,0.9423289,Non-Clone
14277427,6096495,Secure Hash,java,0.9493492,Non-Clone
